baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NPR1	953.130256079229	2.64980509079772	0.176221854285033	15.0367563747896	4.21712977435802e-51	3.92103048182674e-49
TCF21	273.989361317444	3.13274631542428	0.208424836962077	15.0305806212255	4.62930254150514e-51	4.29720700180634e-49
GYPC	1067.46849013803	1.79387925994923	0.11935135452083	15.0302379654698	4.65331130151669e-51	4.31242388113062e-49
TSPAN18	974.625464475655	2.08229791324053	0.138563356596452	15.0277675453905	4.83011355027441e-51	4.46895996194016e-49
CD5L	21.1685591203873	4.01604741686275	0.267703560690012	15.0018453490544	7.14060990220635e-51	6.55952889399744e-49
RILPL2	1319.72618496634	1.34423752549824	0.0896051967004309	15.001780867602	7.14755108716519e-51	6.55952889399744e-49
CCDC85A	62.0182229948038	2.79466167322641	0.186464749129924	14.9876139391857	8.84750209740174e-51	8.10648800587825e-49
DNASE1L3	239.746096730814	3.58146973935913	0.239017713559015	14.9841184823938	9.32546505279653e-51	8.53061604441924e-49
AFAP1L1	773.488999237943	1.73975669187441	0.116219369746225	14.9695932414134	1.16028720902479e-50	1.05627175118681e-48
ADGRE3	64.8686462116156	2.95905253579784	0.197991776862841	14.9453304712131	1.6706035353835e-50	1.50630978642604e-48
ADAMTS1	2578.95318307759	2.36407180169526	0.158316254531222	14.9325905207607	2.02253545430796e-50	1.82073207575093e-48
AC004554.1	10.561164113048	2.83648496009858	0.190038538064921	14.9258407740938	2.23796835746047e-50	2.01147175036256e-48
AGTPBP1	955.544039714024	1.22821290254939	0.082399198048044	14.9056414582247	3.02889708971496e-50	2.71373843050664e-48
Z95114.3	19.4516439738941	2.23538010158916	0.150074564469061	14.895129694346	3.54496094926683e-50	3.17108797458587e-48
FXYD6	321.064711363418	1.90359550544654	0.127870040000862	14.8869547974936	4.00604317997507e-50	3.57225494524265e-48
TOM1L2	2423.95039686569	1.38757967673835	0.0933419408235092	14.8655541602888	5.51565935176919e-50	4.88761651227823e-48
CBX7	1291.18213367111	1.67103195551165	0.112587948101088	14.8420144757527	7.8366802616834e-50	6.92268616439253e-48
SSTR4	2.87697666233338	4.14344261971726	0.279258065002046	14.8373248224251	8.40411468360083e-50	7.3893569851586e-48
AC018647.1	21.9291023777029	2.50234311429942	0.168691347940105	14.833855706624	8.85001867369864e-50	7.75732906160235e-48
INPP5K	2074.33080090107	1.13776531689767	0.0767105220177716	14.8319329209373	9.10722926900389e-50	7.95814429209994e-48
CSF3	451.220614324929	4.82870517788818	0.325791652682298	14.8214514955575	1.06458913690157e-49	9.2883351753335e-48
GCOM1	161.130180453907	2.65454774701136	0.179179628392535	14.8150086637972	1.17174163528513e-49	1.01605969917895e-47
FERMT2	2545.57729426575	1.44123435546725	0.0972860157876869	14.814404144297	1.18233043975142e-49	1.0236739880808e-47
OVCH1	28.8062278696044	3.87799881440032	0.261868322262921	14.8089649824339	1.28199125449929e-49	1.10657732918853e-47
FAM162B	143.798263382171	2.35911763434967	0.159552668280207	14.7858237645175	1.80831263969217e-49	1.55377685751031e-47
CLEC4M	16.5415342241327	4.50725896271334	0.304854037035992	14.7849738403864	1.83128444686652e-49	1.5711310684753e-47
FLI1	1229.97924988334	1.70932883481579	0.115735368858204	14.76928662067	2.31146557859891e-49	1.97412408631349e-47
GNAQ	4627.86915627388	1.20033881240251	0.0812844961688052	14.7671311132906	2.38657528538653e-49	2.03520239397179e-47
SYNPO	6703.11452473285	1.76133532583387	0.119296835951468	14.7643088082437	2.48860470466781e-49	2.11901883905429e-47
TBX3	648.620223416963	2.18025782405247	0.14775882605434	14.7555166907638	2.8351175752179e-49	2.40322900567573e-47
KIAA0040	2527.76180357771	1.30854789631645	0.0887502622962698	14.7441580730004	3.3547737661418e-49	2.83100908694506e-47
PCDH12	1069.05586801569	1.74473172185062	0.11849742481049	14.7237944169752	4.53484815348339e-49	3.81547164699619e-47
AC026369.3	47.3220595493981	3.42698745716944	0.232964822629838	14.7103215776686	5.53437891906718e-49	4.6357791703145e-47
UNC45B	18.8991277479631	2.5947388789842	0.17676102689313	14.6793607425294	8.74106247577165e-49	7.25738888017733e-47
AL445423.1	6.52623940854372	2.50088651941794	0.170429133017867	14.6740552811224	9.4522864296411e-49	7.83640214922398e-47
RASGRP4	173.839739500533	1.98350614201987	0.135402151001337	14.6490002363425	1.3671252255572e-48	1.13010363170731e-46
FREM3	22.6235260638431	4.27648489926985	0.292380624402853	14.626430557784	1.90523718786223e-48	1.56350942790595e-46
SELP	489.785529983841	2.38483116451561	0.163289377025391	14.6049376141889	2.61221276841588e-48	2.13440022797664e-46
MFAP4	5679.34186181738	2.73079905480844	0.187101605713264	14.5952732174487	3.01004415396518e-48	2.44534777868184e-46
CD52	2035.58032164052	2.42312046455045	0.1663255232301	14.5685425633577	4.4528973399486e-48	3.59687387984664e-46
CALCOCO1	3835.01383465808	1.24909538051289	0.0858034083141072	14.5576429311553	5.22277500937608e-48	4.20674839446531e-46
SEPTIN4	409.656517210849	1.5625002141821	0.10737857757165	14.5513215905612	5.72855333468648e-48	4.60104402869911e-46
DKK2	262.884838736056	2.37610896785245	0.163345630045431	14.546510777127	6.14588504737987e-48	4.91531913732822e-46
ANKRD1	592.373188423915	4.51235364827728	0.310338004035938	14.5401258936844	6.74684589603937e-48	5.38834135426422e-46
INKA2	366.632284384396	1.62821723706602	0.112104471402522	14.5241061011719	8.52470803680563e-48	6.7700290024696e-46
DIPK2B	734.951336814834	1.81048721916436	0.124661214219399	14.5232599449735	8.63061529536273e-48	6.84453726168935e-46
ITLN1	229.516723747557	4.83916215178967	0.333372311015487	14.5157890799301	9.62437533376926e-48	7.62196683775315e-46
PTPRN2-AS1	44.6557049431008	2.22904832687348	0.153621688407276	14.509984560018	1.04744144425481e-47	8.27201176282909e-46
SLC4A1	9.40312998220129	3.44234187014785	0.237409765154325	14.4995799473969	1.21893529878302e-47	9.59958169099993e-46
PALMD	722.193006710625	2.08185078248541	0.143615724692741	14.4959807635232	1.28454413759818e-47	1.00742420010193e-45
AP001528.2	90.1916491357983	2.40774425468423	0.166346798574298	14.4742446222001	1.76251358965133e-47	1.3765595793161e-45
PRAM1	336.935175636235	2.24096015469898	0.154829410657639	14.4737369029597	1.7755752245441e-47	1.38485084730834e-45
AC019193.2	5.30867918989922	2.43387019885997	0.168463055565588	14.447501208432	2.59946631208599e-47	2.01633123911722e-45
TUBB1	35.3687299352921	2.68425712761078	0.186150079290601	14.4198548710815	3.88157863407219e-47	2.98628408390901e-45
AC009951.6	6.74987669741811	2.06311835208945	0.143093399208477	14.4179840824358	3.98822078325685e-47	3.06416572091093e-45
AMOTL1	2144.71885176051	1.7937989049522	0.124450972810063	14.41369934239	4.24358222606719e-47	3.25153721202745e-45
ITM2A	1124.51885958745	2.07050605928327	0.143771642382934	14.4013522066369	5.07409599978697e-47	3.87217805784282e-45
LINC01352	11.3213961177276	2.41020205828213	0.16740348966191	14.397561622818	5.36014750436295e-47	4.08496624881625e-45
SNX22	247.178408071527	2.28802988835245	0.159168257275851	14.3749132365452	7.43631929204508e-47	5.6368693921387e-45
UPK3B	1266.16682370983	4.22479495973906	0.293966040511306	14.3717109377352	7.78831346265441e-47	5.89579493996448e-45
ABI3BP	1885.40782784499	2.53059404973769	0.176511839227979	14.3366816685266	1.29081456987358e-46	9.68093830523468e-45
RNF144B	1942.40492841509	1.73239708438446	0.120880974766132	14.3314288103328	1.39226400798779e-46	1.04279837550662e-44
METTL7A	4254.23759353849	1.92143520707347	0.134078482458652	14.3306753763864	1.40745172151987e-46	1.05278132469407e-44
ALKAL2	67.1089347524611	3.16969659700926	0.221299455948661	14.3231106620732	1.56938310675121e-46	1.17235816671082e-44
KLF13	4998.56419182939	1.3920159559559	0.0972270566025728	14.3171664822265	1.70952445421855e-46	1.27536380363203e-44
C10orf67	49.2151245599045	3.90826186287409	0.27304265097645	14.3137412741103	1.79586289898702e-46	1.33625414970093e-44
TNR	65.789796226306	3.85990054004932	0.269808078473107	14.3060969926964	2.00451829325055e-46	1.48565240624371e-44
MPIG6B	25.1271999696851	2.25295177890672	0.15756709736167	14.2983644214467	2.24012639497351e-46	1.65810349005203e-44
MS4A7	1983.18962430712	2.1318257012535	0.149202562694435	14.288130597458	2.59481705809345e-46	1.91313699345682e-44
LINC01996	26.8186018762219	4.56134200250687	0.319274600460345	14.2865796274746	2.65324333645145e-46	1.95367035998995e-44
AL512603.2	3.52837608390105	2.59453767578457	0.181645386557907	14.2835319131954	2.77189407721461e-46	2.03838610685974e-44
PRKG2	153.745700487805	2.68831121275625	0.188248201289532	14.2806741012178	2.88794338080276e-46	2.12097154337971e-44
LAMP3	7548.14170990671	2.76922886865933	0.194045104614193	14.2710576191303	3.31512519229025e-46	2.42840425469913e-44
PLCL1	244.904199733052	1.76622374674067	0.123796728589502	14.2671277897601	3.50728858217603e-46	2.56584894931699e-44
CASP12	16.5031019363737	2.50430005077972	0.175556501012939	14.2649234652674	3.61988855044323e-46	2.64480734555222e-44
CHRM1	27.2733501606357	4.7514713896896	0.333632393277951	14.2416368596772	5.0529479320604e-46	3.65879953586942e-44
AGRP	35.2145496698305	3.18496969627658	0.223702655757551	14.2375140138186	5.36001161979353e-46	3.87124104539781e-44
CD34	2710.29229633716	1.69075194291185	0.118809520543901	14.230778267362	5.90212463047328e-46	4.24114092735938e-44
QKI	5544.2121480402	1.34428168921444	0.0946119370730698	14.2083729685846	8.12923388211001e-46	5.80466253897349e-44
CDO1	130.707156013151	2.68653404547903	0.189127905172995	14.2048527583577	8.54821372080289e-46	6.09614677237711e-44
SEMA5A	1499.56071378635	2.54103566046284	0.178960964451393	14.1988263655844	9.31595418982175e-46	6.62696721161391e-44
ABHD6	409.417060498306	1.30557412489391	0.0920667450810529	14.1807351149921	1.20576812226724e-45	8.54510815460075e-44
C1orf162	1174.60434425193	1.84054871145284	0.129933915162105	14.1652678529434	1.50292776905881e-45	1.06244421966524e-43
MFNG	913.523081770475	1.57009621366998	0.1109584405148	14.1503089479755	1.85938606224798e-45	1.30465769998426e-43
RECK	591.963051320928	1.58103173691936	0.111809787432809	14.1403697585014	2.14156176774932e-45	1.50078952397324e-43
DPP6	41.0986880847884	3.13234828789694	0.221559735158479	14.1377145339897	2.22390276025753e-45	1.55656699501634e-43
C20orf194	1167.54751385652	1.29081486074651	0.0913225362131392	14.1346803787168	2.32185773141635e-45	1.62312187881135e-43
TBX2	1438.42102481047	1.95627132519234	0.138519489600473	14.1227153726508	2.75180248500176e-45	1.91658135191562e-43
ARL13B	631.22013313306	1.09778615091861	0.0777332210329228	14.1224837505918	2.76086349683402e-45	1.92052990964041e-43
OR6K3	2.95407069616463	4.22841950739041	0.299437651973894	14.1212017911463	2.81155303396406e-45	1.95099729160761e-43
ARAP3	1020.67743746422	1.40198743263646	0.0993937057633163	14.1053945204033	3.51816233666149e-45	2.4353597084489e-43
ITPRIP	1542.10904633044	1.70275356928027	0.120921975310296	14.08142370244	4.94043545955541e-45	3.39499050317798e-43
FPR2	251.24686938037	3.07671164238872	0.218548900178249	14.077909519926	5.19231231697764e-45	3.56375142589748e-43
CAV2	5781.49865918565	2.34288096244755	0.166612098173566	14.0618897915018	6.51236359244274e-45	4.45896101642658e-43
SLC19A3	292.833657329216	2.93931165996693	0.209072684434653	14.0588028891246	6.80272153379356e-45	4.63534662009057e-43
OSCAR	735.345208712117	2.26635268346837	0.161239555391497	14.0558107963369	7.09644725387634e-45	4.82967823682084e-43
LATS2	1424.06043681704	1.2155340038173	0.0864960592497296	14.0530564555298	7.37797354030364e-45	5.01525058518791e-43
MSRB3	1332.96300806634	1.91391370416059	0.136575451912842	14.013599642943	1.28712121923483e-44	8.6148879335642e-43
ELAPOR2	1141.04392113959	2.08572828208741	0.148947776162187	14.003084408701	1.49249958424021e-44	9.96595477099265e-43
AC009806.1	5.09782904002546	2.42244849975067	0.173014976211342	14.0013804168698	1.52872256343653e-44	1.01838101684741e-42
SULT1C4	267.227540523003	2.31658514124826	0.165546892950843	13.9935283589777	1.7072718053013e-44	1.13332425209122e-42
HBM	1.031362861858	4.15800128744425	0.297213464831971	13.9899492433661	1.79540022708715e-44	1.19043023956186e-42
ZNF106	3478.65648692318	1.318673418466	0.0942727512536079	13.9878533397054	1.84909381042135e-44	1.22316691496844e-42
CORO2B	189.183097483105	2.26111373839179	0.161683636417379	13.9848025965647	1.93011643299488e-44	1.27527319605487e-42
Z99129.4	362.878854548585	1.54347039098909	0.110407954980105	13.9797027421369	2.07352255971257e-44	1.36842822169189e-42
GRIK4	47.6861577435286	2.52890014119312	0.18102502298921	13.9698926669594	2.37985049515362e-44	1.56693784229743e-42
RBMS2	3565.3312462277	1.24573821343962	0.0892421747721063	13.9590750295004	2.7700553368115e-44	1.81541219203257e-42
GIMAP7	758.278375028219	1.84084406476122	0.131897266271451	13.956650632718	2.86588914669905e-44	1.87388114367999e-42
HYAL2	3206.24738281969	1.28946555488578	0.0923989631444801	13.9554115219832	2.91613647576094e-44	1.90453646832165e-42
KLF9	3140.92747478664	1.70371843951916	0.122162791070924	13.9462959595449	3.31373632189321e-44	2.15674718955036e-42
MYOC	30.7639428262034	4.460459903767	0.319840980828688	13.9458673876319	3.33370291368869e-44	2.16725136377392e-42
PHACTR1	389.882118240164	2.19574226636329	0.157569888295261	13.935037272152	3.87997793962871e-44	2.51660791355712e-42
AC110611.2	35.88814398439	1.77742252309236	0.127563516402092	13.9336275231686	3.95734574269799e-44	2.56385292144772e-42
PI16	104.675120316372	3.77073483489977	0.270913309966335	13.918603096202	4.88355507457924e-44	3.15669432126684e-42
LINC00163	8.65472825933289	3.45907450483736	0.248636427437613	13.9121790820667	5.34265714115375e-44	3.4455879038803e-42
ABCA8	657.510979643346	2.91608461661655	0.209690380932728	13.9066208170611	5.77437964061962e-44	3.71555082693688e-42
AC007861.1	1.79174207869435	3.20263342397206	0.230388782677061	13.9009954684349	6.24664866385113e-44	4.00577841383812e-42
OLR1	2374.56059221472	2.55192929795438	0.183746946650325	13.8882813808643	7.46039639380991e-44	4.77330491980895e-42
LGALSL	1192.92631481817	1.82929667934694	0.131872547178482	13.8717020220372	9.40190473931984e-44	5.98172420178929e-42
C5AR1	1557.89803788591	1.98690489100015	0.143269557941977	13.8682977705901	9.85887653012855e-44	6.26542115198652e-42
PKNOX2	230.125868864692	2.4720524331289	0.178500521373326	13.8489927878626	1.29008342274e-43	8.15286648763723e-42
ABCG2	296.0363557115	2.07278007391291	0.149838127773225	13.8334621816017	1.60124295459668e-43	1.00855151347144e-41
CD36	2164.48363214495	2.94771080923223	0.213236943593368	13.8236403109086	1.83547891303648e-43	1.15224121919931e-41
SYNC	104.912831863828	1.87559933442903	0.135906954101056	13.8006134184598	2.52693197681746e-43	1.57236259621222e-41
LRRC2	64.8866857417547	2.49346227615831	0.180750410989247	13.7950572975829	2.72935934068048e-43	1.69459696608214e-41
SLC14A1	157.462860795302	2.90184739923062	0.210574671176653	13.7806099043898	3.33443167666415e-43	2.05898428854341e-41
IQSEC3	110.971099999526	2.55120410769291	0.185247829935539	13.7718434195998	3.76482412655033e-43	2.31465148036684e-41
LGI4	108.264872038272	1.71882667516033	0.124864998134137	13.7654803255102	4.11142560101894e-43	2.51953856311793e-41
AL390755.1	12.3628556440881	2.83282080165402	0.205881903136661	13.7594453834713	4.46942377230249e-43	2.73300919743905e-41
CXCR2	119.564671059337	2.67146172969023	0.194339046937688	13.7463971949332	5.35295733482027e-43	3.25920275405229e-41
APOLD1	1264.95143946125	2.00785084786135	0.146084406702567	13.7444570107295	5.49840217689566e-43	3.33699383563279e-41
TMEM47	1090.77976716064	1.81343854017745	0.131940556690077	13.7443602306237	5.50575930555329e-43	3.33788131603479e-41
ACP5	6094.08762206489	1.86536198675197	0.136118518592483	13.7039545099412	9.61421594073159e-43	5.78528547744937e-41
MAP3K3	1800.10678305065	1.06307902387741	0.0776481533821595	13.6909762508487	1.14954319808825e-42	6.88073298610458e-41
RNU5B-4P	2.36267354604482	2.25002975529747	0.164413283035355	13.6852066558006	1.24452820965786e-42	7.44141133512846e-41
RNF122	527.263316001813	1.3772010462382	0.100660910570756	13.6815874049753	1.30805578703154e-42	7.81301169671667e-41
ADRB1	307.228278144624	3.25211973319336	0.237853038740728	13.6728113729854	1.47581209708926e-42	8.7964614932192e-41
AC084030.1	2.66874546384186	4.37085744928535	0.320253534598092	13.6481161863541	2.07164924192186e-42	1.22832530549302e-40
ENG	6840.10285235542	1.62523848630339	0.11908430269618	13.6477978163912	2.08071837803596e-42	1.23241210709109e-40
VEGFD	460.09052763822	3.64313155043221	0.267017227775853	13.6438071085452	2.19780472218108e-42	1.30040224230702e-40
SIGLEC11	44.2471311309968	2.48683283409347	0.182270823125432	13.6436144384015	2.20362056289207e-42	1.30248236694364e-40
ESAM	2766.11956574653	1.96003880414684	0.143660675582187	13.6435304665229	2.206160081808e-42	1.30262365455992e-40
AC068870.2	57.5495527799528	1.33167182638768	0.0976621001914234	13.6355026543308	2.46287992984288e-42	1.449668535836e-40
TGM1	153.243907251355	2.49048383116129	0.182702325747701	13.6313745376206	2.6062474126176e-42	1.53087296153588e-40
PTCRA	31.1653071605961	2.49421518709643	0.182988551007957	13.6304439450311	2.63969608666677e-42	1.54891348405616e-40
SIDT2	3014.79916728593	1.10201579344359	0.0808717261187683	13.6267128987104	2.77814529243827e-42	1.62678075531566e-40
DES	699.379480487557	3.19406012078294	0.234432271151421	13.6246605686803	2.85735677153293e-42	1.6714356387529e-40
RAPGEF4	308.347110768918	1.85647223956207	0.136321795861058	13.618308267111	3.11704742756823e-42	1.81584046850436e-40
AC087521.1	26.0478136282683	2.63153654772686	0.193418666236057	13.6053908288004	3.71974623816618e-42	2.16027601015304e-40
MSR1	4090.63320825141	2.32847573622968	0.171218384636971	13.5994492715644	4.03460018630183e-42	2.33594274999136e-40
ANKS1A	2925.02633555344	1.10128291977832	0.0810179660914842	13.5930704374234	4.40217930132882e-42	2.54356123222901e-40
SLIT3	1700.80767932317	2.53098277289631	0.186273373448026	13.5874640913319	4.75263704610644e-42	2.74046150813372e-40
